Decoy,HostName,Failure Rate,New Flows,Failed Decoys
141.211.54.243,aaopes.miserver.it.umich.edu,1,0,43
66.202.198.69,www.davenport.edu,1,0,42
198.111.181.32,testvpn.med.umich.edu,1,0,42
141.216.3.108,www.umflint.edu,1,0,41
136.228.35.107,www.westottawa.net,1,0,41
173.225.191.162,trailtaker.com,1,0,41
141.217.2.33,*.security.wayne.edu,1,0,41
141.216.78.40,*.libproxy.umflint.edu,1,0,41
198.110.145.203,vpn-eu.ltu.edu,1,0,41
141.193.178.209,waf1.krauzo.pl,1,0,41
207.73.213.104,www.ps.wavewashtenaw.org,1,0,41
141.217.21.221,www.openjericho.com,1,0,40
161.57.12.6,vpnext.ferris.edu,1,0,40
141.193.178.215,waf6.krauzo.pl,1,0,40
192.41.230.55,psum01.aglt2.org,1,0,40
141.216.78.75,umflint.edu,1,0,40
141.216.4.70,www.umflint.edu,1,0,40
207.75.164.160,service5.internet2.edu,1,0,39
141.193.177.230,p-onyx998-waf.deg.red,1,0,39
141.193.178.170,www.uat-embarkplatform.com,1,0,39
141.193.177.210,barracuda.mantletesting.co.uk,1,0,39
141.213.58.228,solar2.engin.umich.edu,1,0,39
141.193.177.123,tst.mijnunivezorg.nl,1,0,39
192.41.230.11,gate01.aglt2.org,1,0,39
198.245.194.230,www.ncresa.org,1,0,39
153.106.200.182,www.calvin.edu,1,0,38
198.207.201.122,mas.ca.barracudanetworks.com,1,0,38
153.106.195.22,graylog.cs.calvin.edu,1,0,38
141.211.28.217,smtd-scheduling.miserver.it.umich.edu,1,0,38
141.217.21.79,gradlifecycle.wayne.edu,1,0,38
69.58.49.8,support.otsegops.org,1,0,38
141.216.10.6,*.umflint.edu,1,0,38
141.193.178.248,kms.ssica.com,1,0,37
141.193.178.199,laligatest.denario.es,1,0,37
173.225.189.142,autoknowledge.net,1,0,37
136.228.38.136,ps.waverlyk12.net,1,0,37
198.111.164.174,www.farmlib.org,1,0,37
173.225.177.193,www.memorialbracelets.com,1,0,37
141.193.177.132,acc.mijnzekurzorg.nl,1,0,37
141.193.177.133,acc.mijnzorgzaam.nl,1,0,37
141.193.177.205,narsdigitalstudio.com,1,0,37
173.225.177.192,aaa1b.org,1,0,37
192.108.188.238,lter.kbs.msu.edu,1,0,37
153.106.194.110,borg-webmo.calvin.edu,1,0,37
207.73.213.76,ps1.chelsea.k12.mi.us,1,0,37
173.225.177.147,www.mediag.com,1,0,37
141.193.178.220,waf11.krauzo.pl,1,0,37
69.58.39.4,www.parchment.k12.mi.us,1,0,37
141.211.147.142,bam-asb-1.umnet.umich.edu,1,0,37
141.193.177.107,www.portal.jbsmac.info,1,0,36
192.153.163.74,www.mcc.edu,1,0,36
141.214.172.174,staging.umms.med.umich.edu,1,0,36
141.193.178.241,billing.jocarroll.com,1,0,36
136.228.39.197,www.hpsk12.net,1,0,36
141.193.177.214,stamkaart.acc.nvm.nl,1,0,36
141.193.178.238,badstore.tddemo.hu,1,0,36
207.72.6.57,www.altarum.org,1,0,36
141.212.191.197,share.anandps.com,1,0,36
141.212.114.224,www.futurearchs.org,1,0,36
136.228.35.106,www.westottawa.net,1,0,36
141.193.178.224,www.rwqa.net,1,0,36
192.108.188.77,lter.kbs.msu.edu,1,0,36
173.225.184.143,cp1.managedway.com,1,0,36
141.216.3.112,www.umflint.edu,1,0,36
66.202.198.90,www.davenport.edu,1,0,36
141.213.3.76,chezbetty.eecs.umich.edu,1,0,35
141.193.177.143,www.mooreheadcomm.com,1,0,35
141.193.177.100,trial.gasupreme.us,1,0,35
153.106.195.17,cpscadmin.cs.calvin.edu,1,0,35
141.193.178.182,portal.credpay.com.br,1,0,35
173.225.184.158,managedway.com,1,0,35
141.193.178.190,f-landpage-p-1-elastic.olympia.nl,1,0,35
153.106.124.134,www.lib-proxy.calvin.edu,1,0,35
141.193.178.166,api.athena.otp.vgz.nl,1,0,35
141.193.177.109,webapps.missoulacounty.us,1,0,35
153.106.194.68,borg.calvin.edu,1,0,35
141.211.253.67,confluence.activestep.org,1,0,35
141.193.178.229,www.rwqa.net,1,0,34
141.216.10.166,*.umflint.edu,1,0,34
141.216.10.30,*.umflint.edu,1,0,34
141.193.178.203,www.mhddemo.com,1,0,34
141.216.10.46,www.umflint.edu,1,0,34
35.9.68.166,web.pa.msu.edu,1,0,34
141.193.177.116,test.webtraining.com.br,1,0,34
153.106.200.181,www.calvin.edu,1,0,34
198.110.48.206,www.muskegonisd.org,1,0,34
69.58.42.73,www.kpl.gov,1,0,34
153.106.135.31,www.hymnary.org,1,0,34
141.193.178.249,creasp.credpay.com.br,1,0,34
66.202.198.92,taxhelp.davenport.edu,1,0,34
153.106.200.183,www.calvin.edu,1,0,34
198.111.152.211,www.1800earlyon.org,1,0,33
141.212.113.111,nlp.eecs.umich.edu,1,0,33
153.106.206.10,getconnected.calvin.edu,1,0,33
141.193.178.191,ssicatest.ssica.com,1,0,33
173.225.177.221,www.mediag.com,1,0,33
141.193.178.244,www.revenuewell.com,1,0,33
141.193.178.225,www.patientconnect365.com,1,0,33
141.216.78.178,notify.umflint.edu,1,0,33
141.193.178.161,mobile.mcaneny.biz,1,0,33
192.41.230.63,psum06-100g.aglt2.org,1,0,33
141.193.178.162,www.patientconnect365.com,1,0,33
192.122.184.171,a248.e.akamai.net,1,0,33
141.193.178.194,kibana-landingpages.olympia.nl,1,0,33
141.217.20.40,digital.library.wayne.edu,1,0,33
141.213.58.232,solar4.engin.umich.edu,1,0,33
136.228.36.47,ps.glenlake.k12.mi.us,1,0,33
141.193.177.175,mohegansungolfclub.com,1,0,32
141.211.169.5,www.rgw-um.osris.org,1,0,32
141.193.179.101,lqacltest.lqgroup.org.uk,1,0,32
141.193.177.172,transportation.mohegansun.com,1,0,32
141.193.178.228,ws-dev.shiseidoamericas.com,1,0,32
141.193.177.134,acc.teststs.vgz.nl,1,0,32
141.216.5.200,cucfl2.umflint.edu,1,0,32
141.193.178.230,www.rwqa.net,1,0,32
136.228.38.197,www.lesliek12.net,1,0,32
66.202.198.75,bnssb02.davenport.edu,1,0,32
136.228.38.4,www.inghamisd.org,1,0,32
141.216.8.26,www.umflint.edu,1,0,32
141.193.178.227,www.rwqa.net,1,0,32
141.193.178.240,ms-scormcloudv2-val.healthsafetyinstitute.com,1,0,32
141.211.160.42,eres-utility.dsc.umich.edu,1,0,32
141.193.178.226,www.intellisoftgroup.com,1,0,32
153.106.200.44,appsanywhere.calvin.edu,1,0,32
136.228.38.3,www.inghamisd.org,1,0,32
141.193.177.170,promotion.mohegansun.com,1,0,32
141.193.177.183,laserfiche.nhcgov.com,1,0,31
153.106.200.175,www.calvin.edu,1,0,31
141.193.178.208,hritn.itoen.co.jp,1,0,31
153.106.194.111,borg-rstudio.calvin.edu,1,0,31
141.193.177.209,www.connectsp.com,1,0,31
141.216.10.36,www.umflint.edu,1,0,31
173.225.177.134,portal.andertoncastings.com,1,0,31
173.225.177.227,www.mediag.com,1,0,31
136.228.39.25,www.elps.us,1,0,31
153.106.200.148,www.calvin.edu,1,0,31
153.106.195.20,students.cs.calvin.edu,1,0,31
141.219.65.45,sat6test.it.mtu.edu,1,0,31
141.193.177.237,staging-eon.rpmi.co.uk,1,0,31
192.153.163.79,www.mcc.edu,1,0,31
198.111.176.57,powerschool.wccnet.edu,1,0,31
141.193.178.213,waf4.krauzo.pl,1,0,31
173.225.176.184,managedway.com,1,0,31
173.225.183.114,cp4.det.utropicmedia.net,1,0,31
173.225.190.161,www.danlawinc.com,1,0,31
173.225.184.159,www.hokiwikiped.net,1,0,31
66.202.198.76,bnssb03.davenport.edu,1,0,31
66.202.198.78,www.davenport.edu,1,0,31
153.106.253.84,pdcbook.calvin.edu,1,0,31
173.225.189.140,autoknowledge.net,1,0,31
141.193.177.211,c3.corporatecostcontrol.com,1,0,31
141.193.178.236,waf20.krauzo.pl,1,0,31
173.225.177.196,www.mediag.com,1,0,31
198.111.214.26,www.sisd-mcsb-lstbridge1a.sisd.cc,1,0,30
141.193.178.204,vm1.stratyxit.com,1,0,30
173.225.177.200,www.mediag.com,1,0,30
141.193.178.169,chatovertake-co.ota.chatbot.vgz.nl,1,0,30
141.193.177.250,s177250.cudadps.com,1,0,30
153.106.169.12,calvin.edu,1,0,30
141.193.178.243,www.revenuewell.com,1,0,30
141.193.178.178,www.gotecentral.com,1,0,30
141.216.10.81,www.libproxy-test.umflint.edu,1,0,30
141.193.178.187,www.mydbpension.com,1,0,30
66.202.198.62,www.davenport.edu,1,0,30
141.193.177.236,orleanstower.com,1,0,30
141.193.177.208,www.iansresearch.com,1,0,30
153.106.200.171,www.calvin.edu,1,0,30
141.193.177.159,www.techcu.com,1,0,30
198.108.148.37,med.wmich.edu,1,0,30
153.106.116.7,atlas.cs.calvin.edu,1,0,30
141.216.10.174,*.umflint.edu,1,0,30
69.58.50.137,destiny.waylandunion.org,1,0,30
66.202.198.73,bnadm01.davenport.edu,1,0,29
173.225.177.225,www.mediag.com,1,0,29
173.225.184.132,sb2.demmaps.org,1,0,29
141.211.3.18,*.dsc.umich.edu,1,0,29
173.225.177.222,www.mediag.com,1,0,29
173.225.184.140,managedway.com,1,0,29
173.225.189.141,autoknowledge.net,1,0,29
141.216.4.83,*.umflint.edu,1,0,29
141.216.10.57,www.umflint.edu,1,0,29
141.211.211.132,kb-dev.lsa.umich.edu,1,0,29
141.193.178.211,www.smc.com.sa,1,0,29
141.193.178.210,waf2.krauzo.pl,1,0,29
141.193.177.131,acc.mijnunivezorg.nl,1,0,29
141.216.10.3,*.umflint.edu,1,0,29
153.106.116.37,sage7.cs.calvin.edu,1,0,29
173.225.191.165,aeroembedded.com,1,0,29
141.216.10.253,vpn.umflint.edu,1,0,29
153.106.200.172,calvin.edu,1,0,29
141.193.177.124,tst.mijnzekurzorg.nl,1,0,29
141.193.179.100,dev.vcm.com,1,0,29
69.58.38.26,www.schoolcraftschools.org,1,0,29
141.211.28.87,www.dsc.umich.edu,1,0,29
141.193.177.114,www.ripleys.com,1,0,29
136.228.35.111,www.westottawa.net,1,0,29
173.225.177.223,www.mediag.com,1,0,28
141.193.177.218,www.qa1.io,1,0,28
141.193.178.212,waf3.krauzo.pl,1,0,28
141.216.10.2,*.umflint.edu,1,0,28
69.58.39.3,www.parchment.k12.mi.us,1,0,28
66.202.198.74,bnssb01.davenport.edu,1,0,28
153.106.200.45,www.calvin.edu,1,0,28
141.216.10.185,*.umflint.edu,1,0,28
153.106.200.141,www.calvin.edu,1,0,28
141.193.178.242,www.rwlogin.com,1,0,28
141.211.217.106,mbni.org,1,0,28
153.106.253.85,jobe.calvin.edu,1,0,28
198.108.148.8,www.med.wmich.edu,1,0,28
141.193.177.137,www.works-design.com,1,0,28
141.193.177.142,www.tccrocks.com,1,0,28
141.193.178.183,gateway.credpay.com.br,1,0,28
141.216.10.132,*.umflint.edu,1,0,28
141.193.178.122,lqconnect.lqgroup.org.uk,1,0,28
141.211.3.69,www.dsc.umich.edu,1,0,28
141.193.177.203,www.iansresearch.com,1,0,28
141.193.177.215,nvmonlinebieden.acc.nvm.nl,1,0,28
153.106.124.68,hardy.calvin.edu,1,0,28
173.225.184.144,cp1.managedway.com,1,0,28
141.216.10.87,password.flint.umich.edu,1,0,28
141.193.178.250,s178250.cudadps.com,1,0,28
141.211.111.133,www.housing.umich.edu,1,0,28
208.79.212.229,www.3dlandscapegroup.com,1,0,28
141.193.177.220,tnm.jcoffey.co.uk,1,0,28
141.193.177.181,webeoc.nhcgov.com,1,0,27
173.225.177.197,www.mediag.com,1,0,27
141.193.178.232,waf16.krauzo.pl,1,0,27
141.193.178.124,unions.manpower.gov.eg,1,0,27
173.225.184.142,cp1.managedway.com,1,0,27
173.225.177.153,www.altairhyperworks.com.cn,1,0,27
153.106.200.20,analytics.calvin.edu,1,0,27
141.193.178.177,ms-selfregistration-val.healthsafetyinstitute.com,1,0,27
207.74.79.195,ebill.pieg.com,1,0,27
173.225.177.199,robinsonfunds.com,1,0,27
69.58.58.253,www.vbisd.org,1,0,27
153.106.200.174,www.calvin.edu,1,0,27
69.58.32.250,www.swmitech.org,1,0,27
141.193.178.216,waf7.krauzo.pl,1,0,27
173.225.177.120,www.pbsworks.co.kr,1,0,27
141.216.4.82,*.umflint.edu,1,0,27
141.217.0.208,techsolutions.wayne.edu,1,0,27
141.193.177.167,univeat.zorgapp.vgz.nl,1,0,27
153.106.206.11,getconnected.calvin.edu,1,0,27
66.202.198.77,bnssb04.davenport.edu,1,0,27
141.211.211.110,supermon.lsait.lsa.umich.edu,1,0,26
153.106.200.173,calvin.edu,1,0,26
141.193.177.121,tst.mijn.umczorgverzekering.nl,1,0,26
198.140.228.80,www.midmichigan.net,1,0,26
141.193.177.146,www.tccrocks.com,1,0,26
69.58.32.253,www.swmitech.org,1,0,26
66.202.198.67,www.davenport.edu,1,0,26
66.202.198.82,ssomanager.davenport.edu,1,0,26
141.193.178.109,hits.sidc.com.sa,1,0,26
141.193.178.234,waf18.krauzo.pl,1,0,26
141.216.10.53,www.umflint.edu,1,0,26
141.193.177.129,acc.mijn.umczorgverzekering.nl,1,0,26
141.193.177.145,www.ecellularconnection.com,1,0,26
141.216.10.192,www.umflint.edu,1,0,26
173.225.184.214,managedway.com,1,0,26
141.211.182.161,www.lsi.umich.edu,1,0,26
141.193.176.136,immersivedesignstudios.com,1,0,25
141.193.177.127,acc.mijn.iza.nl,1,0,25
141.193.178.185,progress.sketchle.com,1,0,25
153.106.169.13,pa-vpn-1.calvin.edu,1,0,25
141.193.178.171,www.intellisoftgroup.com,1,0,25
173.225.177.194,www.mediag.com,1,0,25
192.153.163.250,randolph.mcc.edu,1,0,25
199.242.31.60,www.viewbiquityeg.us,1,0,25
141.216.10.250,vpn.umflint.edu,1,0,25
141.216.2.231,cucfl1.umflint.edu,1,0,25
198.245.194.133,www.newaygo.net,1,0,25
198.109.240.110,watervlietpowerschool.berrienresa.org,1,0,25
136.228.38.72,ps.inghamisd.org,1,0,25
173.225.177.140,domesticuniform.com,1,0,25
198.108.141.184,visualize.bronsonhg.org,1,0,25
141.193.177.150,jira.olympia.nl,1,0,25
141.216.3.109,umflint.edu,1,0,25
141.193.177.152,univepr.zorgapp.vgz.nl,1,0,25
141.193.178.106,ms-aicc-val.healthsafetyinstitute.com,1,0,25
141.193.178.131,www.suddath.com,1,0,25
153.106.195.13,shiny.cs.calvin.edu,1,0,24
141.216.10.247,oel.umflint.edu,1,0,24
141.212.114.222,grader484.eecs.umich.edu,1,0,24
141.193.178.188,www.zpentrustee.info,1,0,24
141.193.178.167,api.athena.otp2.vgz.nl,1,0,24
198.108.140.102,mychart.bronsonhealth.com,1,0,24
141.193.178.231,www.rwqa.net,1,0,24
141.193.178.189,www.zpen.info,1,0,24
66.202.198.91,h5p.davenport.edu,1,0,24
153.106.200.180,www.calvin.edu,1,0,24
207.190.176.146,www.eriemason.k12.mi.us,1,0,24
192.92.13.162,www.aquinas.edu,1,0,24
141.214.172.223,bpvoice.med.umich.edu,1,0,24
141.193.177.136,airpark.one,1,0,24
141.193.178.147,www.rwqa.net,1,0,24
69.58.32.136,powerschool.hassk12.org,1,0,24
141.193.177.174,newsroom.mohegansunpocono.com,1,0,24
141.193.177.128,acc.mijn.bewuzt.nl,1,0,24
198.109.240.103,buchananpowerschool.berrienresa.org,1,0,23
141.193.177.108,www.techcu.com,1,0,23
153.106.206.15,www.calvin.edu,1,0,23
153.106.194.70,borg-head2.calvin.edu,1,0,23
141.193.178.218,waf9.krauzo.pl,1,0,23
141.193.178.160,timeforce.mcaneny.biz,1,0,23
192.122.184.159,a248.e.akamai.net,1,0,23
141.193.178.221,waf12.krauzo.pl,1,0,23
153.106.200.142,www.calvin.edu,1,0,23
141.193.178.159,powernet.mcaneny.biz,1,0,23
153.106.195.26,water.cs.calvin.edu,1,0,23
153.106.195.29,iot.cs.calvin.edu,1,0,23
141.193.177.173,newsroom.ilaniresort.com,1,0,23
206.57.177.204,www.gpschools.org,1,0,23
64.113.59.77,www.tenfore.net,1,0,23
153.106.200.170,www.calvin.edu,1,0,23
141.193.177.158,tis.spsp.edu.sa,1,0,23
141.193.177.126,acc.mijn.vgz.nl,1,0,23
141.211.182.128,www.lsi.umich.edu,1,0,23
192.153.163.31,networkaccess.mcc.edu,1,0,23
136.228.39.10,www.elps.us,1,0,23
173.225.184.147,cp1.managedway.com,1,0,22
35.8.12.170,webhosting4.itservices.msu.edu,1,0,22
141.216.10.15,speedtest.umflint.edu,1,0,22
141.193.178.206,vm2.stratyxit.com,1,0,22
141.193.177.101,www.gasupreme.us,1,0,22
198.108.140.137,mychart.fhckzoo.com,1,0,22
141.193.177.120,tst.mijn.bewuzt.nl,1,0,22
207.190.176.165,www.eriemason.k12.mi.us,1,0,22
69.58.32.156,www.swmitech.org,1,0,22
136.228.38.48,www.ps.gowcs.net,1,0,22
141.193.177.164,www.techcu.com,1,0,22
35.9.10.80,ctqa.cl.msu.edu,1,0,22
192.153.163.73,www.mcc.edu,1,0,22
35.8.230.20,molecularbiophysics.natsci.msu.edu,1,0,22
198.109.240.113,nilespowerschool.berrienresa.org,1,0,22
198.109.240.125,ps.berrienresa.org,1,0,22
198.140.228.51,www.midmichigan.net,1,0,22
198.109.240.128,www.psdowagiac.berrienresa.org,1,0,22
198.108.141.161,www.bronsonhg.org,1,0,22
141.193.178.235,waf19.krauzo.pl,1,0,22
207.75.55.92,vpn.lvdhealthcenter.com,1,0,21
198.111.162.3,lis.sfldlib.org,1,0,21
198.109.240.109,www.countrysidepowerschool.berrienresa.org,1,0,21
141.193.178.237,www.smc.com.sa,1,0,21
141.193.177.135,www.credpay.com.br,1,0,21
173.225.188.169,www.addvantagetech.com,1,0,21
141.211.4.73,www.comm.lsa.umich.edu,1,0,21
198.109.240.118,sjpowerschool.berrienresa.org,1,0,21
141.214.253.116,izar.msis.med.umich.edu,1,0,21
153.106.206.12,getconnected.calvin.edu,1,0,21
153.106.8.11,calvin.edu,1,0,21
35.9.18.21,cirrus.h-net.org,1,0,21
141.193.177.154,msstest.nhcgov.com,1,0,21
64.49.113.128,powerschool.cppschools.com,1,0,21
66.219.112.4,www.gms.cgresd.net,1,0,21
192.122.184.170,a248.e.akamai.net,1,0,21
141.193.177.225,chatovertake-at.ota.chatbot.vgz.nl,1,0,21
35.9.119.28,backup.create4stem.msu.edu,1,0,21
198.108.143.181,voalte3.voalte.borgess.com,1,0,21
141.193.178.176,int-fidelity-member.rpmi.co.uk,1,0,21
35.9.66.227,events.loncapa.org,1,0,21
206.57.177.213,www.gpschools.org,1,0,20
35.9.71.125,www.aglt2.org,1,0,20
153.106.142.12,www.calvin.edu,1,0,20
35.9.51.48,recycle.msu.edu,1,0,20
35.9.66.214,msuphysicsclub.loncapa.org,1,0,20
192.41.231.59,wiki.osris.org,1,0,20
141.193.177.148,www.mooreheadcomm.com,1,0,20
141.217.0.43,coeuswebtest.wayne.edu,1,0,20
198.109.240.108,riverpowerschool.berrienresa.org,1,0,20
141.211.3.33,www.dsc.umich.edu,1,0,20
141.193.178.217,waf8.krauzo.pl,1,0,20
198.245.194.108,ee01.whitecloud.net,1,0,20
153.106.200.160,www.calvin.edu,1,0,20
64.49.113.85,www.csredhawks.org,1,0,20
141.193.178.222,waf13.krauzo.pl,1,0,20
35.9.83.132,vpn.msu.edu,1,0,20
206.57.234.21,www.livoniapublicschools.org,1,0,20
143.207.96.181,www.callaim.org,1,0,20
204.38.48.22,www.diisd.org,1,0,20
198.111.188.195,my.umcu.org,1,0,20
198.109.240.121,pscassopolis.berrienresa.org,1,0,19
136.228.38.28,www.waverlycommunityschools.net,1,0,19
141.193.177.171,limosurvey.mohegansun.com,1,0,19
136.228.34.42,ps.hamiltonschools.us,1,0,19
141.218.155.220,auxe.wmich.edu,1,0,19
69.58.50.71,powerschool.hpsvikings.org,1,0,19
136.228.35.134,v2ms.zps.org,1,0,19
198.111.56.10,www.macomb.edu,1,0,19
136.228.56.75,helpdesk.pps.k12.mi.us,1,0,19
141.211.211.52,supermon-01.lsait.lsa.umich.edu,1,0,19
198.111.188.208,vpn.umcu.org,1,0,19
198.111.162.21,www.southfieldlibrary.org,1,0,19
136.228.34.176,GHAPSALIOWEB.GHAPS.ORG,1,0,19
153.106.169.11,www.calvin.edu,1,0,19
198.109.240.102,eauclairepowerschool.berrienresa.org,1,0,19
141.193.177.178,api2.gtv.com.pl,1,0,19
198.108.141.185,visualizetst.bronsonhg.org,1,0,19
198.109.240.116,www.brandywinepowerschool.berrienresa.org,1,0,19
204.38.48.7,www.diisd.org,1,0,19
141.216.10.21,www.umflint.edu,1,0,19
148.61.16.175,mi-mapdata.net,1,0,19
155.139.3.34,www.khdc1207.dmc.org,1,0,19
198.108.253.104,deltacountymi.org,1,0,19
35.9.67.220,nanotube.msu.edu,1,0,19
207.72.1.43,www.aaps.k12.mi.us,1,0,19
35.9.209.132,*.msufame.msu.edu,1,0,18
141.193.178.219,waf10.krauzo.pl,1,0,18
198.109.240.124,pshartford.berrienresa.org,1,0,18
136.228.39.208,www.hpsk12.net,1,0,18
136.228.35.41,powerschool.jpsonline.org,1,0,18
173.225.183.162,device7176297-c5a4afeb.wd2go.com,1,0,18
198.109.240.120,bhcsps.berrienresa.org,1,0,18
141.211.226.248,snootles.dsc.umich.edu,1,0,18
64.49.113.40,www.godfrey-lee.org,1,0,18
69.58.46.30,sjc-micollab.sjcschools.org,1,0,18
35.9.66.221,install.loncapa.org,1,0,18
136.228.38.31,www.panthernet.net,1,0,18
136.228.38.65,www.inghamisd.org,1,0,18
141.193.178.223,waf14.krauzo.pl,1,0,18
136.228.38.43,remcsave.org,1,0,18
141.211.3.55,www.dsc.umich.edu,1,0,18
64.49.113.94,powerschool.spartaschools.org,1,0,17
198.111.162.254,www.rhpl.org,1,0,17
198.109.240.117,berrienspringspowerschool.berrienresa.org,1,0,17
153.106.200.140,www.calvin.edu,1,0,17
198.108.253.105,cloud.deltacountymi.org,1,0,17
69.58.32.45,softphone.swmitech.org,1,0,17
141.214.120.67,michr-demo01.med.umich.edu,1,0,17
198.108.143.178,www.ezaccess.borgess.com,1,0,17
173.225.184.146,cp1.managedway.com,1,0,17
141.211.3.62,www.dsc.umich.edu,1,0,17
206.57.177.203,www.gpschools.org,1,0,17
35.8.230.27,stt.natsci.msu.edu,1,0,17
50.227.122.254,vpn.monroemi.org,1,0,17
141.212.113.157,egtaonline.eecs.umich.edu,1,0,16
136.228.38.46,www.ps.panthernet.net,1,0,16
204.38.0.35,dcsepm-csa.dexterschools.org,1,0,16
207.190.177.120,www.maeds.org,1,0,16
204.38.48.20,www.diisd.org,1,0,16
35.8.152.216,agris-knowledgebase.org,1,0,16
207.75.234.46,www.hillsdale.edu,1,0,16
141.211.5.124,umphoto-portals.photos.ns.umich.edu,1,0,16
66.219.116.77,autodiscover.clareco.net,1,0,16
198.109.240.122,psmarcellus.berrienresa.org,1,0,16
153.106.200.43,www.calvin.edu,1,0,16
136.228.34.20,www.oaisd.org,1,0,16
204.38.48.21,diisd.org,1,0,16
136.228.35.149,www.edulogweb2b.zps.org,1,0,16
141.193.178.214,waf5.krauzo.pl,1,0,16
141.193.177.207,badstore.darklab.co,1,0,16
198.108.255.6,pwrschl.menominee.k12.mi.us,1,0,16
69.58.50.149,rocket.waylandunion.org,1,0,16
141.218.1.86,www.westhillsathletic.com,1,0,16
141.216.10.72,mgagement.umflint.edu,1,0,16
136.228.38.74,ps.lesliek12.net,1,0,15
198.109.240.104,colomapowerschool.berrienresa.org,1,0,15
136.228.35.228,www.ps.jenisonchristian.org,1,0,15
198.109.240.126,successvlc.berrienresa.org,1,0,15
136.228.38.47,ps.dansville.org,1,0,15
136.228.38.66,www.inghamisd.org,1,0,15
136.228.38.44,ps.webbervilleschools.org,1,0,15
35.9.71.50,hep.pa.msu.edu,1,0,15
148.61.16.161,www.gryouthdata.org,1,0,15
136.228.56.74,powerschool.pps.k12.mi.us,1,0,15
141.193.178.175,int-zurich-trustee.rpmi.co.uk,1,0,15
141.211.3.61,www.dsc.umich.edu,1,0,15
35.9.66.226,webmail.lon-capa.org,1,0,15
198.108.140.170,mobileironvsp.bronsonhg.org,1,0,15
136.228.34.56,powerschool.spring-lake.k12.mi.us,1,0,14
136.228.34.31,www.oaisd.org,1,0,14
198.108.253.100,mail.deltacountymi.org,1,0,14
136.228.34.32,www.oaisd.org,1,0,14
198.108.140.208,videortr1.bronsonhg.org,1,0,14
136.228.34.91,www.oaisd.org,1,0,14
136.228.34.6,www.oaisd.org,1,0,14
198.109.240.223,moodle2.berrienresa.org,1,0,14
136.228.35.8,www.hudsonville.k12.mi.us,1,0,14
207.190.162.56,exchange.airport.k12.mi.us,1,0,13
198.109.240.129,sjpowerschooltest.berrienresa.org,1,0,13
198.109.240.105,bridgmanpowerschool.berrienresa.org,1,0,13
141.211.3.54,www.dsc.umich.edu,1,0,13
136.228.59.110,www.oaisd.org,1,0,13
198.108.140.119,mychart.med.wmich.edu,1,0,13
141.219.177.171,cran.mtu.edu,1,0,13
207.75.234.81,www.hillsdale.edu,1,0,13
141.211.4.122,www.studentlife.umich.edu,1,0,13
67.194.254.186,device6301705-67848bb6.wd2go.com,1,0,12
207.75.234.40,hillsdale.edu,1,0,12
136.228.34.41,ps.saugatuckps.com,1,0,12
136.228.34.19,destiny.hamiltonschools.us,1,0,12
66.219.112.80,powerschool.clare.k12.mi.us,1,0,12
198.109.240.127,pssouthhaven.berrienresa.org,1,0,12
136.228.35.226,www.oaisd.org,1,0,12
207.190.177.231,monroeisd.us,1,0,12
136.228.56.126,firewall.charlottenet.org,1,0,12
136.228.35.21,www.hudsonville.k12.mi.us,1,0,12
35.9.51.179,msuhla.chm.msu.edu,1,0,12
198.109.240.101,rivervalleypowerschool.berrienresa.org,1,0,12
66.219.112.6,sspr.cgresd.net,1,0,12
136.228.38.63,www.inghamisd.org,1,0,12
35.8.12.15,qa.cstore.msu.edu,1,0,12
198.108.140.106,volunteers.bronsonhg.org,1,0,11
198.108.141.254,BMHVIDYOROUTER2.bronsonhg.org,1,0,11
207.190.176.162,www.eriemason.k12.mi.us,1,0,11
206.57.177.206,www.gpschools.org,1,0,11
136.228.59.84,ps.hollandchristian.org,1,0,11
198.109.240.107,riversidepowerschool.berrienresa.org,1,0,11
198.109.240.115,www.lps.berrienresa.org,1,0,11
136.228.56.67,helpdesk.pps.k12.mi.us,1,0,11
136.228.34.25,www.oaisd.org,1,0,11
141.211.217.49,scheduling.music.umich.edu,1,0,10
198.111.176.156,gateway.wccnet.edu,1,0,10
198.109.240.119,www.bhps.berrienresa.org,1,0,10
207.190.168.31,dundee.k12.mi.us,1,0,10
136.228.34.37,ps.oakridgeschools.org,1,0,9
198.109.240.111,powerschool.berrienresa.org,1,0,9
207.190.177.219,monroeisd.us,1,0,8
136.228.35.49,powerschool.jpsonline.org,1,0,8
35.8.12.136,Unknown,1,0,3
141.217.21.222,Unknown,1,0,2
141.214.120.60,Unknown,1,0,2
35.8.12.102,Unknown,1,0,2
204.39.94.27,Unknown,1,0,2
198.108.199.24,Unknown,1,0,2
141.211.217.176,Unknown,1,0,2
207.75.116.189,Unknown,1,0,2
74.3.176.7,Unknown,1,0,2
141.217.4.64,Unknown,1,0,2
35.8.7.159,Unknown,1,0,2
35.8.12.55,Unknown,1,0,2
192.122.184.185,Unknown,1,0,2
148.61.16.173,Unknown,1,0,2
141.193.178.36,Unknown,1,0,2
208.92.216.114,Unknown,1,0,2
141.214.253.72,Unknown,1,0,2
207.74.195.252,Unknown,1,0,2
35.8.12.65,Unknown,1,0,1
35.8.163.180,Unknown,1,0,1
141.193.177.19,Unknown,1,0,1
64.113.50.95,Unknown,1,0,1
141.193.178.38,Unknown,1,0,1
192.122.184.191,Unknown,1,0,1
