Decoy,HostName,Failure Rate,New Flows,Failed Decoys
141.193.178.242,www.rwlogin.com,1,0,24
141.193.177.132,acc.mijnzekurzorg.nl,1,0,24
141.214.186.77,pritzkerneuropsych.org,1,0,24
204.38.89.151,ps.sresd.org,1,0,24
164.76.158.38,www.emich.edu,1,0,24
141.214.2.92,internhealthstudy.med.umich.edu,1,0,24
198.108.199.116,www.ssbxe.nmc.edu,1,0,23
141.211.7.83,rhn.miserver.it.umich.edu,1,0,23
141.211.79.153,michross-uat.bus.umich.edu,1,0,23
141.218.158.131,support.eup.wmich.edu,1,0,23
198.111.181.22,vpn.med.umich.edu,1,0,23
141.211.95.9,msetup.its.umich.edu,1,0,23
141.211.28.116,lsa-phys-spitz-docdb.miserver.it.umich.edu,1,0,23
141.211.4.238,aacollabarchive.humin.lsa.umich.edu,1,0,23
192.138.137.10,www.kettering.edu,1,0,23
192.108.188.77,lter.kbs.msu.edu,1,0,23
141.216.10.174,*.umflint.edu,1,0,23
141.211.4.214,www.mbandmember.com,1,0,23
206.57.234.21,www.livoniapublicschools.org,1,0,23
69.58.32.250,www.swmitech.org,1,0,23
198.109.24.72,udmercy.edu,1,0,23
141.211.4.219,ai-data.miserver.it.umich.edu,1,0,23
141.219.44.34,services.lib.mtu.edu,1,0,23
192.138.137.139,www.kettering.edu,1,0,23
198.111.181.32,testvpn.med.umich.edu,1,0,23
141.193.177.134,acc.teststs.vgz.nl,1,0,23
141.211.4.145,status.its.umflint.edu,1,0,23
141.214.186.79,hdrf-dtf.org,1,0,23
141.211.4.250,ath-dev.miserver.it.umich.edu,1,0,23
66.202.198.69,www.davenport.edu,1,0,23
136.228.35.106,www.westottawa.net,1,0,23
141.193.177.218,www.qa1.io,1,0,23
141.212.114.154,autograder.io,1,0,23
141.211.4.14,mprint-dev.dsc.umich.edu,1,0,23
141.212.114.97,autograder.io,1,0,23
192.231.113.159,data.sustainability.glbrc.org,1,0,23
141.214.199.10,apigw.it.umich.edu,1,0,23
141.211.3.69,www.dsc.umich.edu,1,0,23
173.225.177.221,www.mediag.com,1,0,23
141.193.177.159,www.techcu.com,1,0,23
141.193.178.212,waf3.krauzo.pl,1,0,23
141.217.1.240,access.ad.wayne.edu,1,0,23
198.111.176.225,dwapp.wccnet.edu,1,0,23
141.217.20.120,*.proxy.lib.wayne.edu,1,0,23
141.218.1.74,redirect.wmich.edu,1,0,23
207.73.181.225,powerschool.lapeerschools.org,1,0,23
141.219.81.76,sfw.aerospace.mtu.edu,1,0,23
141.211.217.106,mbni.org,1,0,23
141.216.10.57,www.umflint.edu,1,0,23
141.214.16.91,education-staging1.med.umich.edu,1,0,23
141.216.3.108,www.umflint.edu,1,0,23
141.193.178.187,www.mydbpension.com,1,0,23
141.211.4.10,itservices-qa.dsc.umich.edu,1,0,23
141.213.3.76,chezbetty.eecs.umich.edu,1,0,23
141.211.254.100,walkez.org,1,0,23
141.216.10.87,password.flint.umich.edu,1,0,23
141.216.2.231,cucfl1.umflint.edu,1,0,23
153.106.200.45,www.calvin.edu,1,0,23
141.211.21.147,shibboleth.umich.edu,1,0,23
141.211.217.111,projectguardohio.org,1,0,23
141.211.217.132,www.policymaker.ai.umich.edu,1,0,23
141.211.29.109,perfsonar-sphrack-macc.umnet.umich.edu,1,0,22
141.211.4.216,apps.procurement.finance.umich.edu,1,0,22
207.74.55.113,visit.muskegonsheriff.com,1,0,22
153.106.200.160,www.calvin.edu,1,0,22
207.74.195.38,idp.collegeforcreativestudies.edu,1,0,22
141.211.3.17,*.dsc.umich.edu,1,0,22
173.225.177.223,www.mediag.com,1,0,22
198.108.51.92,www.a2gov.org,1,0,22
141.214.2.91,internhealthstudy-qa.med.umich.edu,1,0,22
141.211.7.153,www.dsc.umich.edu,1,0,22
198.109.24.203,www.udmercy.edu,1,0,22
141.211.33.81,ccb.isr.umich.edu,1,0,22
206.57.199.41,netlab.pccsk12.com,1,0,22
141.212.113.14,progress.eecs.umich.edu,1,0,22
198.108.220.104,www.copesd.org,1,0,22
136.228.37.54,jss.erschools.com,1,0,22
35.8.223.11,3dprime.lib.msu.edu,1,0,22
207.74.55.118,jury.co.muskegon.mi.us,1,0,22
141.193.177.171,limosurvey.mohegansun.com,1,0,22
141.214.9.151,redcapdev.med.umich.edu,1,0,22
141.211.3.73,www.dsc.umich.edu,1,0,22
136.228.56.146,www.glcomets.net,1,0,22
141.212.114.102,autograder.io,1,0,22
141.211.33.82,rsdprogram.si.isr.umich.edu,1,0,22
141.214.120.80,askmusic.med.umich.edu,1,0,22
173.225.189.141,autoknowledge.net,1,0,22
141.211.3.41,www.dsc.umich.edu,1,0,22
141.211.3.86,www.dsc.umich.edu,1,0,22
141.211.4.160,www.bmc2.org,1,0,22
141.214.120.27,motion.med.umich.edu,1,0,22
192.41.231.43,psumvm03.aglt2.org,1,0,22
141.193.178.190,f-landpage-p-1-elastic.olympia.nl,1,0,22
141.213.3.74,birds.eecs.umich.edu,1,0,22
141.211.3.77,www.dsc.umich.edu,1,0,22
141.211.217.207,appsanywhere.engin.umich.edu,1,0,22
141.193.178.234,waf18.krauzo.pl,1,0,22
141.211.182.44,www.lsi.umich.edu,1,0,22
207.73.213.114,ps.wihi.org,1,0,22
141.211.159.202,health.dent.umich.edu,1,0,22
141.218.253.20,govpn.wmich.edu,1,0,22
141.211.217.71,kb.lsa.umich.edu,1,0,22
208.68.24.161,www.remc1.net,1,0,22
141.217.21.220,michmemories.org,1,0,22
198.110.199.87,prototype.nmu.edu,1,0,22
66.219.122.67,ps.cccschools.org,1,0,22
141.212.115.132,eecs312.eecs.umich.edu,1,0,22
198.108.148.37,med.wmich.edu,1,0,22
141.212.115.79,autograder.io,1,0,22
161.57.100.6,vpnext.ferris.edu,1,0,22
141.214.120.18,neurodegenerate.med.umich.edu,1,0,22
207.73.180.8,www.dryden.k12.mi.us,1,0,22
198.110.48.198,*.muskegonisd.org,1,0,22
173.225.184.132,sb2.demmaps.org,1,0,22
207.73.213.110,ps.lincolnk12.org,1,0,22
141.211.32.89,totscore.isr.umich.edu,1,0,22
198.111.152.220,childfindmichigan.org,1,0,22
141.211.229.18,idp-mcomm-qa.dsc.umich.edu,1,0,22
141.213.3.38,ieee.eecs.umich.edu,1,0,22
141.214.120.22,mothur.org,1,0,22
141.211.3.27,www.careers.umich.edu,1,0,22
141.211.182.142,www.lsi.umich.edu,1,0,22
141.193.177.205,narsdigitalstudio.com,1,0,22
198.111.162.164,hcdlils.howelllibrary.org,1,0,22
141.211.3.39,mgis-stage.med.umich.edu,1,0,22
141.214.172.192,intmedcmeregister.org,1,0,22
173.225.184.143,cp1.managedway.com,1,0,22
141.215.16.4,www.wizard.umd.umich.edu,1,0,22
141.193.177.146,www.tccrocks.com,1,0,22
198.108.148.39,med.wmich.edu,1,0,22
147.124.11.151,campus.albion.edu,1,0,22
164.76.158.98,www.emich.edu,1,0,22
141.216.10.46,www.umflint.edu,1,0,22
141.211.54.240,www.umich.edu,1,0,21
141.211.32.77,sos.isr.umich.edu,1,0,21
141.211.3.24,www.dsc.umich.edu,1,0,21
198.110.212.124,mybay.baycollege.edu,1,0,21
141.193.178.178,www.gotecentral.com,1,0,21
141.193.178.189,www.zpen.info,1,0,21
198.110.48.178,*.muskegonisd.org,1,0,21
141.211.4.103,caen-monitor.engin.umich.edu,1,0,21
153.106.200.175,www.calvin.edu,1,0,21
204.38.48.161,www.remc1.net,1,0,21
141.212.106.162,kjleach.eecs.umich.edu,1,0,21
141.193.177.175,mohegansungolfclub.com,1,0,21
141.211.3.56,www.dsc.umich.edu,1,0,21
163.253.36.231,www.deepfield.net,1,0,21
141.211.55.12,statgen.sph.umich.edu,1,0,21
141.211.3.71,www.dsc.umich.edu,1,0,21
141.211.217.192,www.studentlife.umich.edu,1,0,21
141.193.177.230,p-onyx998-waf.deg.red,1,0,21
141.193.177.183,laserfiche.nhcgov.com,1,0,21
141.211.160.111,mcommunity-dev.umich.edu,1,0,21
207.73.7.2,vpn.norcocmh.org,1,0,21
153.106.194.70,borg-head2.calvin.edu,1,0,21
141.193.177.100,trial.gasupreme.us,1,0,21
69.58.50.71,powerschool.hpsvikings.org,1,0,21
136.228.35.100,campus.westottawa.net,1,0,21
141.210.164.134,www.oakland.edu,1,0,21
141.193.178.124,unions.manpower.gov.eg,1,0,21
141.212.114.122,g281-1.eecs.umich.edu,1,0,21
207.73.7.25,vpn.norcocmh.org,1,0,21
141.193.178.250,s178250.cudadps.com,1,0,21
141.211.217.149,macytcbd.miserver.it.umich.edu,1,0,21
141.213.58.232,solar4.engin.umich.edu,1,0,21
141.215.60.34,lamp.cob.umd.umich.edu,1,0,21
141.211.28.114,itscommweb-dev.itd.umich.edu,1,0,21
141.211.3.68,www.dsc.umich.edu,1,0,21
204.39.94.44,www.dearbornschools.org,1,0,21
141.216.10.2,*.umflint.edu,1,0,21
141.214.120.140,admin-seqcore.brcf.med.umich.edu,1,0,21
198.108.148.35,www.med.wmich.edu,1,0,21
141.211.217.219,edup.miserver.it.umich.edu,1,0,21
136.228.36.51,www.tbaisd.org,1,0,21
141.211.20.203,addmasbp.dsc.umich.edu,1,0,21
141.211.3.31,www.dsc.umich.edu,1,0,21
141.214.120.50,medstudents.med.umich.edu,1,0,21
141.214.120.23,shiny.med.umich.edu,1,0,21
141.211.28.136,weblogin-test.itcs.umich.edu,1,0,21
141.214.172.155,reprint-apms.org,1,0,21
141.211.3.8,www.dsc.umich.edu,1,0,21
141.219.106.40,vpn2.mtri.org,1,0,21
66.219.122.6,www.ps.ashleyschools.net,1,0,21
141.211.55.242,classroom.dcmb.med.umich.edu,1,0,21
141.211.3.23,www.dsc.umich.edu,1,0,21
141.218.143.80,clubsecrets.cs.wmich.edu,1,0,21
141.214.120.19,metlims.med.umich.edu,1,0,21
141.214.120.67,michr-demo01.med.umich.edu,1,0,21
204.38.88.152,ps.bathschools.net,1,0,21
141.193.178.176,int-fidelity-member.rpmi.co.uk,1,0,21
141.211.3.59,www.dsc.umich.edu,1,0,21
141.214.174.69,btm.med.umich.edu,1,0,21
136.228.35.143,fw.zps.org,1,0,21
141.214.174.79,btmtest.med.umich.edu,1,0,21
141.213.3.180,bookalive.io,1,0,21
141.217.21.250,www.openjericho.com,1,0,21
141.211.55.236,med.blue.ybrc.arc-ts.umich.edu,1,0,21
141.211.229.139,shibboleth.umich.edu,1,0,21
198.108.241.6,cloud.menomineeco.com,1,0,21
141.214.159.164,ravpn2.med.umich.edu,1,0,21
136.228.56.136,www.glcomets.net,1,0,21
173.225.176.184,managedway.com,1,0,21
141.211.4.37,remotesupport-dev.dsc.umich.edu,1,0,21
192.108.188.184,fluxprep.kbs.msu.edu,1,0,21
141.212.114.106,autograder.io,1,0,21
207.73.7.11,vpn.norcocmh.org,1,0,21
164.76.7.55,www.ezproxy.emich.edu,1,0,21
141.214.16.93,saber.med.umich.edu,1,0,21
141.193.178.203,www.mhddemo.com,1,0,21
141.211.147.134,bam-macc-2.umnet.umich.edu,1,0,21
206.57.244.23,prtg.southgateschools.com,1,0,21
141.213.254.32,bam-cool-1.umnet.umich.edu,1,0,21
141.214.16.92,www.umms.med.umich.edu,1,0,21
141.211.3.81,www.dsc.umich.edu,1,0,21
136.228.56.138,www.glcomets.net,1,0,21
141.214.172.204,vidyo-1.umms.med.umich.edu,1,0,21
141.214.9.165,openclinica-test.med.umich.edu,1,0,21
204.38.89.149,www.ps.owosso.k12.mi.us,1,0,21
208.79.212.229,www.3dlandscapegroup.com,1,0,21
198.110.48.121,www.muskegonisd.org,1,0,21
198.111.164.132,www.farmlib.org,1,0,21
141.219.66.66,j.it.mtu.edu,1,0,21
141.211.21.146,shibboleth.umich.edu,1,0,21
141.214.120.39,www.derm.med.umich.edu,1,0,21
141.214.4.23,dev-upload.kpmp.org,1,0,21
141.213.137.198,sibko.med.umich.edu,1,0,21
141.212.115.207,maverick.eecs.umich.edu,1,0,21
173.225.177.222,www.mediag.com,1,0,21
153.106.169.11,www.calvin.edu,1,0,21
207.74.195.33,policy.collegeforcreativestudies.edu,1,0,21
173.225.177.195,www.atwaterbeer.com,1,0,21
141.211.4.215,whereigoapp.org,1,0,21
141.211.217.101,saferteens.org,1,0,21
141.211.168.177,www.quod.lib.umich.edu,1,0,21
141.211.217.247,gallery-tool-dev.ai.umich.edu,1,0,21
141.193.178.243,www.revenuewell.com,1,0,21
141.211.3.21,*.dsc.umich.edu,1,0,21
153.106.195.26,water.cs.calvin.edu,1,0,20
66.219.120.76,destiny.edzone.net,1,0,20
141.211.54.180,shibboleth.umich.edu,1,0,20
141.217.1.32,*.wayne.edu,1,0,20
141.217.20.252,*.med.wayne.edu,1,0,20
141.217.1.52,www.apps.wayne.edu,1,0,20
173.225.177.193,www.memorialbracelets.com,1,0,20
164.76.158.20,www.emich.edu,1,0,20
141.217.0.155,login.wayne.edu,1,0,20
141.193.178.238,badstore.tddemo.hu,1,0,20
141.212.190.50,gs.engin.umich.edu,1,0,20
141.211.55.40,bravo.sph.umich.edu,1,0,20
173.225.189.140,autoknowledge.net,1,0,20
136.228.54.12,www.geneseeisd.org,1,0,20
141.193.178.236,waf20.krauzo.pl,1,0,20
141.211.160.19,www.dsc.umich.edu,1,0,20
198.109.24.20,www.udmercy.edu,1,0,20
141.211.212.71,paystage.icpsr.umich.edu,1,0,20
207.75.82.58,vpn.baycollege.edu,1,0,20
207.73.7.6,vpn.norcocmh.org,1,0,20
141.217.172.45,projects.lib.wayne.edu,1,0,20
141.193.178.225,www.patientconnect365.com,1,0,20
198.110.48.180,*.muskegonisd.org,1,0,20
141.212.115.152,autograder.io,1,0,20
164.76.7.126,www.emich.edu,1,0,20
141.211.217.49,scheduling.music.umich.edu,1,0,20
136.228.38.197,www.lesliek12.net,1,0,20
141.211.4.9,itservices-qa.dsc.umich.edu,1,0,20
198.108.220.151,www.copesd.org,1,0,20
141.217.20.79,cfpca-webcheckout.finearts.wayne.edu,1,0,20
141.214.159.64,ravpn.med.umich.edu,1,0,20
198.111.164.174,www.farmlib.org,1,0,20
198.111.152.226,eotta.ccresa.org,1,0,20
141.211.3.65,www.dsc.umich.edu,1,0,20
141.211.20.238,www.dsc.umich.edu,1,0,20
141.211.7.148,www-personal.umich.edu,1,0,20
207.73.7.5,vpn.norcocmh.org,1,0,20
141.211.168.186,ergophiljournal.org,1,0,20
207.73.213.109,ps.ycschools.us,1,0,20
141.217.156.82,protect.wayne.edu,1,0,20
141.193.178.228,ws-dev.shiseidoamericas.com,1,0,20
141.193.178.226,www.intellisoftgroup.com,1,0,20
141.212.113.17,in.eecs.umich.edu,1,0,20
141.193.177.116,test.webtraining.com.br,1,0,20
141.212.114.32,armweb.eecs.umich.edu,1,0,20
153.106.194.68,borg.calvin.edu,1,0,20
141.212.115.164,autograder.io,1,0,20
141.212.115.75,autograder.io,1,0,20
198.110.203.36,mkvm2.nmu.edu,1,0,20
198.110.48.193,*.muskegonisd.org,1,0,20
163.253.36.230,www.deepfield.net,1,0,20
141.211.3.80,www.dsc.umich.edu,1,0,20
204.38.88.154,ps.ovidelsie.org,1,0,20
141.212.191.25,exploration.engin.umich.edu,1,0,20
173.225.183.114,cp4.det.utropicmedia.net,1,0,20
141.212.113.211,ai.eecs.umich.edu,1,0,20
141.211.168.140,apps.lib.umich.edu,1,0,20
136.228.45.237,www.manistee.org,1,0,20
206.57.198.69,mail.northvilleschools.us,1,0,20
141.211.182.79,www.lsi.umich.edu,1,0,20
141.193.177.174,newsroom.mohegansunpocono.com,1,0,20
141.193.177.114,www.ripleys.com,1,0,20
207.73.213.113,ps.milanareaschools.org,1,0,20
141.212.113.143,www.cse.umich.edu,1,0,20
141.210.2.14,www.oakland.edu,1,0,20
141.211.94.207,www2-uat.bus.umich.edu,1,0,20
141.214.16.54,webscheduler.med.umich.edu,1,0,20
173.225.177.140,domesticuniform.com,1,0,20
141.217.156.6,vpn.wayne.edu,1,0,20
141.211.4.31,*.bmc2.org,1,0,20
141.213.3.31,eecs485.org,1,0,20
141.211.4.141,rackirtestserver.miserver.it.umich.edu,1,0,20
136.228.38.136,ps.waverlyk12.net,1,0,20
141.211.168.185,blog.press.umich.edu,1,0,20
141.211.229.135,shib-idp-test.www.umich.edu,1,0,20
141.211.3.4,*.dsc.umich.edu,1,0,20
141.211.55.44,csg-dev.sph.umich.edu,1,0,20
141.214.65.238,support.med.umich.edu,1,0,20
207.73.184.13,mail.gbcs.org,1,0,20
207.73.213.91,www.wash.k12.mi.us,1,0,20
141.217.21.79,gradlifecycle.wayne.edu,1,0,20
141.212.110.122,endplay.eecs.umich.edu,1,0,20
198.111.176.72,blackboard.wccnet.edu,1,0,20
164.76.158.49,emunixnew.emich.edu,1,0,20
198.110.57.6,lightspeed.ravennaschools.org,1,0,20
198.108.218.99,history.tadl.org,1,0,20
141.209.20.163,Expressway-E-1.cmich.edu,1,0,20
141.217.0.199,www.wayne.edu,1,0,20
207.190.169.27,www.hudson.k12.mi.us,1,0,20
141.215.68.45,degreeaudit.umd.umich.edu,1,0,20
141.211.186.142,candwint.sites.uofmhosting.net,1,0,20
141.211.4.78,online.umich.edu,1,0,20
148.61.30.129,vpn.gvsu.edu,1,0,20
141.216.10.81,www.libproxy-test.umflint.edu,1,0,20
141.217.42.231,ansible.eng.wayne.edu,1,0,20
192.122.184.170,a248.e.akamai.net,1,0,20
136.228.39.197,www.hpsk12.net,1,0,20
141.216.10.250,vpn.umflint.edu,1,0,20
141.211.28.218,researchid.it.umich.edu,1,0,20
141.211.217.254,dev.mdcreporting.org,1,0,20
198.111.214.26,www.sisd-mcsb-lstbridge1a.sisd.cc,1,0,20
141.211.4.41,caring4ward.org,1,0,20
141.218.11.115,register.resnet.wmich.edu,1,0,20
163.253.36.232,www.deepfield.net,1,0,20
153.106.124.68,hardy.calvin.edu,1,0,19
141.211.55.38,dev-kevinwli-admin.genesforgood.org,1,0,19
141.211.4.24,mprint.umich.edu,1,0,19
141.211.55.46,phab.sph.umich.edu,1,0,19
173.225.190.161,www.danlawinc.com,1,0,19
141.212.113.91,adacenter.org,1,0,19
141.211.3.28,eresearch.umich.edu,1,0,19
141.216.10.36,www.umflint.edu,1,0,19
153.106.116.7,atlas.cs.calvin.edu,1,0,19
141.214.120.65,bezak.umms.med.umich.edu,1,0,19
141.217.0.1,*.cc.wayne.edu,1,0,19
207.74.209.26,myccs.collegeforcreativestudies.edu,1,0,19
198.110.199.13,beaker.nmu.edu,1,0,19
173.225.183.162,device7176297-c5a4afeb.wd2go.com,1,0,19
153.106.135.31,www.hymnary.org,1,0,19
141.211.55.34,shiny.sph.umich.edu,1,0,19
141.217.1.144,*.wayne.edu,1,0,19
141.211.182.114,purchasing-dev.lsi.umich.edu,1,0,19
141.214.2.94,survey-dev.med.umich.edu,1,0,19
207.74.195.200,luna.collegeforcreativestudies.edu,1,0,19
198.110.200.225,mynmu.nmu.edu,1,0,19
141.211.21.149,weblogin.umich.edu,1,0,19
207.73.7.12,vpn.norcocmh.org,1,0,19
141.212.113.145,ecsel.eecs.umich.edu,1,0,19
141.211.33.80,srotrain.isr.umich.edu,1,0,19
141.212.115.200,soar.eecs.umich.edu,1,0,19
66.202.198.67,www.davenport.edu,1,0,19
141.212.113.212,webmail.eecs.umich.edu,1,0,19
141.217.1.160,*.wayne.edu,1,0,19
153.106.200.182,www.calvin.edu,1,0,19
141.193.178.227,www.rwqa.net,1,0,19
141.217.0.150,*.cc.wayne.edu,1,0,19
173.225.177.196,www.mediag.com,1,0,19
198.110.48.185,*.muskegonisd.org,1,0,19
141.211.212.72,www.icpsr.umich.edu,1,0,19
173.225.191.165,aeroembedded.com,1,0,19
141.209.20.166,Expressway-E-3.cmich.edu,1,0,19
198.108.192.7,vpn.ncmich.edu,1,0,19
141.193.178.206,vm2.stratyxit.com,1,0,19
141.211.217.25,icandecidestudy.org,1,0,19
207.75.134.99,netlab2.wccnet.edu,1,0,19
141.212.114.121,g281-3.eecs.umich.edu,1,0,19
141.213.3.34,plasmapictureoftheday.org,1,0,19
164.76.158.240,www.emich.edu,1,0,19
173.225.177.153,www.altairhyperworks.com.cn,1,0,19
141.214.253.70,api.msis.med.umich.edu,1,0,19
141.193.178.162,www.patientconnect365.com,1,0,19
206.57.232.232,mbg.huronschools.org,1,0,19
198.110.206.44,mail2.nmu.edu,1,0,19
198.108.199.45,www.nmc.edu,1,0,19
141.211.3.5,*.dsc.umich.edu,1,0,19
141.193.178.147,www.rwqa.net,1,0,19
141.209.16.247,vpn.cmich.edu,1,0,19
141.211.3.60,www.dsc.umich.edu,1,0,19
141.214.2.72,act-shrine-stage.michr.med.umich.edu,1,0,19
141.193.178.175,int-zurich-trustee.rpmi.co.uk,1,0,19
173.225.189.142,autoknowledge.net,1,0,19
66.202.198.91,h5p.davenport.edu,1,0,19
141.211.3.38,its-mgiststweb.dsc.umich.edu,1,0,19
141.211.61.44,itcdevel.math.lsa.umich.edu,1,0,19
141.193.178.221,waf12.krauzo.pl,1,0,19
141.211.55.9,share.sph.umich.edu,1,0,19
66.202.198.92,taxhelp.davenport.edu,1,0,19
141.217.0.40,www.prod.wayne.edu,1,0,19
198.110.48.191,*.muskegonisd.org,1,0,19
136.228.45.214,www.manistee.org,1,0,19
141.211.3.18,*.dsc.umich.edu,1,0,19
173.225.177.200,www.mediag.com,1,0,19
141.209.15.214,www.remotesupport.cmich.edu,1,0,19
207.75.164.160,service5.internet2.edu,1,0,19
66.202.198.62,www.davenport.edu,1,0,19
35.8.234.133,communities.cas.msu.edu,1,0,19
141.212.113.199,www.eecs.umich.edu,1,0,19
204.38.89.158,ps.perry.k12.mi.us,1,0,19
192.41.231.42,psumvm02.aglt2.org,1,0,19
141.211.4.109,rackirprod-ns.miserver.it.umich.edu,1,0,19
153.106.206.12,getconnected.calvin.edu,1,0,19
204.38.32.121,bas.midlandps.org,1,0,19
198.111.56.182,www.macomb.edu,1,0,19
141.212.115.151,autograder.io,1,0,19
198.110.194.23,vtestvm.nmu.edu,1,0,19
141.217.1.180,www.apps.wayne.edu,1,0,19
153.106.195.13,shiny.cs.calvin.edu,1,0,19
207.190.163.32,filter.mybedford.us,1,0,19
141.214.9.155,redcaptraining.umms.med.umich.edu,1,0,19
141.211.4.151,*.studentlife.umich.edu,1,0,19
141.211.54.245,www.dsc.umich.edu,1,0,19
136.228.36.178,www.tcaps.net,1,0,19
208.68.25.241,www.remc1.net,1,0,19
66.202.198.90,www.davenport.edu,1,0,19
141.211.21.133,umich.edu,1,0,19
208.68.25.60,www.remc1.net,1,0,19
207.75.117.181,www.merit.edu,1,0,19
153.106.195.22,graylog.cs.calvin.edu,1,0,19
198.111.176.15,banner.wccnet.edu,1,0,19
198.111.152.221,miconnections.com,1,0,19
66.202.198.76,bnssb03.davenport.edu,1,0,19
206.57.244.133,sub.southgateschools.com,1,0,19
50.227.122.254,vpn.monroemi.org,1,0,19
141.211.32.202,ssl.isr.umich.edu,1,0,19
141.217.20.206,*.wayne.edu,1,0,19
141.193.178.209,waf1.krauzo.pl,1,0,19
141.214.9.171,p-weblogin.med.umich.edu,1,0,19
207.75.164.128,ops.incommon.org,1,0,18
141.211.3.46,www.dsc.umich.edu,1,0,18
141.211.4.181,missionstrong.org,1,0,18
141.211.182.190,www.lsi.umich.edu,1,0,18
141.211.182.49,www.lsi.umich.edu,1,0,18
207.75.127.104,www.attendanceondemand.com,1,0,18
141.211.217.108,www.dizztinct.com,1,0,18
136.228.39.10,www.elps.us,1,0,18
141.214.9.180,d-mhealth.med.umich.edu,1,0,18
141.216.5.200,cucfl2.umflint.edu,1,0,18
153.106.195.17,cpscadmin.cs.calvin.edu,1,0,18
141.214.120.33,qa.umms.med.umich.edu,1,0,18
207.75.164.159,idp.incommonfederation.org,1,0,18
141.211.3.48,www.dsc.umich.edu,1,0,18
198.110.48.182,*.muskegonisd.org,1,0,18
141.211.218.125,access.activestep.org,1,0,18
141.216.10.53,www.umflint.edu,1,0,18
198.109.227.18,www.glenoaks.edu,1,0,18
141.214.9.142,p-mhealth.med.umich.edu,1,0,18
141.193.177.109,webapps.missoulacounty.us,1,0,18
141.212.113.216,vision.eecs.umich.edu,1,0,18
153.106.169.13,pa-vpn-1.calvin.edu,1,0,18
141.216.10.30,*.umflint.edu,1,0,18
141.193.177.158,tis.spsp.edu.sa,1,0,18
164.76.2.229,www.emich.edu,1,0,18
141.217.20.126,digital.library.wayne.edu,1,0,18
136.228.35.147,bms.zps.org,1,0,18
141.214.2.62,kiddlabshare.med.umich.edu,1,0,18
141.213.3.185,bookalive.io,1,0,18
141.214.2.41,miwmp.com,1,0,18
141.193.178.241,billing.jocarroll.com,1,0,18
141.211.217.171,storytelling4empowerment.org,1,0,18
141.212.114.105,autograder.io,1,0,18
141.217.20.109,crsctrain.med.wayne.edu,1,0,18
141.219.64.203,clearpass03.tc.mtu.edu,1,0,18
136.228.45.211,www.manistee.org,1,0,18
153.106.194.111,borg-rstudio.calvin.edu,1,0,18
141.193.178.208,hritn.itoen.co.jp,1,0,18
141.211.3.22,www.dsc.umich.edu,1,0,18
141.211.217.218,askbrida.org,1,0,18
141.211.217.121,www.pavetraining.org,1,0,18
141.211.229.101,idp-mcomm-dev.dsc.umich.edu,1,0,18
141.193.177.210,barracuda.mantletesting.co.uk,1,0,18
141.211.54.179,shibboleth.umich.edu,1,0,18
141.211.217.244,alertus.dpss.umich.edu,1,0,18
163.253.36.233,www.deepfield.net,1,0,18
141.193.177.126,acc.mijn.vgz.nl,1,0,18
161.57.100.5,vpnext.ferris.edu,1,0,18
153.106.194.69,borg-head1.calvin.edu,1,0,18
198.108.199.10,www.nmc.edu,1,0,18
198.245.194.133,www.newaygo.net,1,0,18
141.211.94.208,www2.bus.umich.edu,1,0,18
141.211.217.185,managehf.phar.umich.edu,1,0,18
141.217.20.236,ep.ovpr.wayne.edu,1,0,18
141.211.20.204,addmasbnp.dsc.umich.edu,1,0,18
141.217.0.75,*.wayne.edu,1,0,18
173.225.184.146,cp1.managedway.com,1,0,18
206.57.250.84,captive-portal.peplink.com,1,0,18
141.211.3.50,www.dsc.umich.edu,1,0,18
198.111.176.188,dashapp.wccnet.edu,1,0,18
198.111.176.107,blackboard.wccnet.edu,1,0,18
141.217.8.159,www.cctest.wayne.edu,1,0,18
141.217.21.120,spms.med.wayne.edu,1,0,18
141.217.0.148,clearpass4.prod.wayne.edu,1,0,18
141.211.182.161,www.lsi.umich.edu,1,0,18
207.75.164.123,service1.internet2.edu,1,0,18
141.218.1.78,homepages.wmich.edu,1,0,18
141.211.21.145,shibboleth.umich.edu,1,0,18
136.228.56.168,www.erpsk12.org,1,0,18
141.218.145.131,wiki.ceas.wmich.edu,1,0,18
199.242.31.60,www.viewbiquityeg.us,1,0,18
198.108.220.111,www.copesd.org,1,0,18
192.153.163.79,www.mcc.edu,1,0,18
207.75.164.115,service7.internet2.edu,1,0,18
153.106.200.174,www.calvin.edu,1,0,18
141.218.30.133,www.library.wmich.edu,1,0,18
69.58.39.3,www.parchment.k12.mi.us,1,0,18
141.215.68.47,degreeaudit-test.umd.umich.edu,1,0,18
141.217.0.217,*.research.wayne.edu,1,0,18
141.211.217.78,deptapps.engin.umich.edu,1,0,18
141.212.114.204,dijkstra.eecs.umich.edu,1,0,18
141.218.30.136,www.libproxy.library.wmich.edu,1,0,18
69.58.39.4,www.parchment.k12.mi.us,1,0,18
141.193.177.173,newsroom.ilaniresort.com,1,0,18
198.111.164.106,www.cantonpl.org,1,0,18
198.110.48.24,helpdesk.muskegonisd.org,1,0,18
141.217.20.74,genetics.wayne.edu,1,0,18
136.228.36.56,www.tbaisd.k12.mi.us,1,0,18
141.211.217.220,problem-roulette.miserver.it.umich.edu,1,0,18
141.213.3.41,bigdata1.eecs.umich.edu,1,0,18
