Decoy,HostName,Failure Rate,New Flows,Failed Decoys
141.213.3.45,geecs.eecs.umich.edu,1,0,24
141.212.110.122,endplay.eecs.umich.edu,1,0,24
141.212.115.151,autograder.io,1,0,24
141.219.64.202,clearpass02.tc.mtu.edu,1,0,24
204.38.89.157,ps.newlothrop.k12.mi.us,1,0,24
198.108.220.121,www.copesd.org,1,0,23
141.211.55.67,prsweb.sph.umich.edu,1,0,23
141.212.118.40,test.drownattack.com,1,0,23
173.225.177.221,www.mediag.com,1,0,23
141.212.115.203,lamport.eecs.umich.edu,1,0,23
204.38.22.31,bssbprod.nmu.edu,1,0,23
141.211.4.81,catsweb.miserver.it.umich.edu,1,0,23
198.110.29.9,library.lindenschools.org,1,0,23
204.38.48.101,ps.kingsford.org,1,0,23
173.225.184.144,cp1.managedway.com,1,0,23
141.193.178.187,www.mydbpension.com,1,0,23
141.211.4.167,sph.umich.edu,1,0,23
141.193.178.244,www.revenuewell.com,1,0,23
141.211.79.151,michiganross.umich.edu,1,0,23
141.211.4.41,caring4ward.org,1,0,23
141.211.3.9,*.dsc.umich.edu,1,0,23
141.211.21.149,weblogin.umich.edu,1,0,23
141.211.217.25,icandecidestudy.org,1,0,23
141.213.128.184,www.hathitrust.org,1,0,23
141.211.194.90,fms.bf.umich.edu,1,0,23
141.211.32.200,data.sca.isr.umich.edu,1,0,23
141.212.113.111,nlp.eecs.umich.edu,1,0,23
141.193.177.116,test.webtraining.com.br,1,0,23
141.209.110.20,virtuallab.cmich.edu,1,0,23
141.212.114.155,autograder.io,1,0,23
207.75.164.248,meetings.internet2.edu,1,0,23
141.218.23.52,davmail.wexchange.wmich.edu,1,0,23
198.111.176.15,banner.wccnet.edu,1,0,23
136.228.36.50,www.tbaisd.k12.mi.us,1,0,23
142.54.8.99,www.sisd.cc,1,0,23
66.202.198.78,www.davenport.edu,1,0,23
141.214.199.10,apigw.it.umich.edu,1,0,23
141.193.177.230,p-onyx998-waf.deg.red,1,0,23
141.211.168.170,deepblue.lib.umich.edu,1,0,23
141.211.3.63,www.dsc.umich.edu,1,0,23
141.193.177.146,www.tccrocks.com,1,0,23
198.110.199.87,prototype.nmu.edu,1,0,23
141.214.2.94,survey-dev.med.umich.edu,1,0,23
198.108.148.39,med.wmich.edu,1,0,23
192.41.230.55,psum01.aglt2.org,1,0,23
141.211.3.8,www.dsc.umich.edu,1,0,23
141.211.3.10,*.dsc.umich.edu,1,0,23
206.57.198.69,mail.northvilleschools.us,1,0,23
141.211.3.18,*.dsc.umich.edu,1,0,23
141.193.177.211,c3.corporatecostcontrol.com,1,0,23
198.111.176.107,blackboard.wccnet.edu,1,0,23
141.211.55.19,gscan-wiki.sph.umich.edu,1,0,23
141.193.178.159,powernet.mcaneny.biz,1,0,23
198.109.24.72,udmercy.edu,1,0,23
141.211.54.179,shibboleth.umich.edu,1,0,23
141.211.182.246,msites.lsi.umich.edu,1,0,23
66.219.120.83,ps.powerschooldemo.edzone.net,1,0,23
66.219.121.68,ps.fultonpirates.net,1,0,22
141.211.55.236,med.blue.ybrc.arc-ts.umich.edu,1,0,22
141.211.216.195,ppm.its.umich.edu,1,0,22
141.213.137.198,sibko.med.umich.edu,1,0,22
141.217.20.126,digital.library.wayne.edu,1,0,22
141.216.78.75,umflint.edu,1,0,22
164.76.158.38,www.emich.edu,1,0,22
141.212.118.20,scans.io,1,0,22
207.73.213.108,www.wash.k12.mi.us,1,0,22
141.211.3.57,2019.annualreport.umich.edu,1,0,22
164.76.2.163,www.emich.edu,1,0,22
141.212.191.25,exploration.engin.umich.edu,1,0,22
66.202.198.76,bnssb03.davenport.edu,1,0,22
192.231.113.106,aglog.kbs.msu.edu,1,0,22
67.194.232.72,snowfox.asuscomm.com,1,0,22
141.211.4.216,apps.procurement.finance.umich.edu,1,0,22
141.211.3.28,eresearch.umich.edu,1,0,22
141.211.184.98,webmail.abisny.people.si.umich.edu,1,0,22
141.193.177.172,transportation.mohegansun.com,1,0,22
141.211.4.208,chat-testing.it.umich.edu,1,0,22
153.106.195.13,shiny.cs.calvin.edu,1,0,22
141.211.28.231,yallahquit.org,1,0,22
141.217.0.1,*.cc.wayne.edu,1,0,22
141.209.32.15,music.cmich.edu,1,0,22
141.211.54.234,newgateway.web.itd.umich.edu,1,0,22
198.109.24.134,www.udmercy.edu,1,0,22
141.216.10.36,www.umflint.edu,1,0,22
141.211.217.48,www.ssti.miserver.it.umich.edu,1,0,22
141.211.4.34,smtd-www2.miserver.it.umich.edu,1,0,22
141.213.128.183,ergophiljournal.org,1,0,22
141.211.217.200,appsanywhere.engin.umich.edu,1,0,22
141.193.177.159,www.techcu.com,1,0,22
141.211.55.57,www-inpsyght1.sph.umich.edu,1,0,22
198.111.214.23,sisd-tc-lstbridge1a.sisd.cc,1,0,22
141.213.3.180,bookalive.io,1,0,22
141.216.10.174,*.umflint.edu,1,0,22
173.225.184.159,www.hokiwikiped.net,1,0,22
141.211.217.44,ihost3b.engin.umich.edu,1,0,22
207.74.117.226,www.bakerezproxy.palnet.info,1,0,22
192.122.184.170,a248.e.akamai.net,1,0,22
206.57.223.8,mbg.gardencityschools.com,1,0,22
141.211.21.147,shibboleth.umich.edu,1,0,22
141.211.32.77,sos.isr.umich.edu,1,0,22
141.211.4.211,demo.tandem.ai.umich.edu,1,0,22
141.215.68.47,degreeaudit-test.umd.umich.edu,1,0,22
153.106.116.37,sage7.cs.calvin.edu,1,0,22
198.110.216.125,www.proxy.lssu.edu,1,0,22
198.108.148.8,www.med.wmich.edu,1,0,22
164.76.7.55,www.ezproxy.emich.edu,1,0,22
141.193.178.178,www.gotecentral.com,1,0,22
141.211.186.145,a2guide.sites.uofmhosting.net,1,0,22
192.41.230.63,psum06-100g.aglt2.org,1,0,22
141.213.8.125,uigelz.eecs.umich.edu,1,0,22
198.110.199.13,beaker.nmu.edu,1,0,22
141.217.1.52,www.apps.wayne.edu,1,0,22
141.211.182.114,purchasing-dev.lsi.umich.edu,1,0,22
141.211.4.117,*.housing.umich.edu,1,0,22
198.108.174.78,www.citrix.wmcc.org,1,0,22
141.214.253.58,madeline.med.umich.edu,1,0,22
198.108.98.25,encore.monroe.lib.mi.us,1,0,22
141.211.182.190,www.lsi.umich.edu,1,0,22
141.211.4.33,apps.analytics.dev.umich.edu,1,0,22
198.109.89.140,playground.ioscoarenaclibrary.org,1,0,22
198.110.48.207,www.muskegonisd.org,1,0,22
136.228.35.147,bms.zps.org,1,0,22
141.211.55.16,comtag.sph.umich.edu,1,0,22
198.110.199.73,devapps.nmu.edu,1,0,22
141.214.120.65,bezak.umms.med.umich.edu,1,0,22
207.73.7.4,vpn.norcocmh.org,1,0,22
141.193.177.100,trial.gasupreme.us,1,0,22
141.211.21.146,shibboleth.umich.edu,1,0,22
141.212.114.103,www.autograder.io,1,0,22
141.211.4.238,aacollabarchive.humin.lsa.umich.edu,1,0,22
136.228.36.163,powerschool.tcaps.net,1,0,22
141.214.2.46,lifegoals.med.umich.edu,1,0,22
153.106.194.111,borg-rstudio.calvin.edu,1,0,22
206.57.166.26,repo.brightonk12.com,1,0,22
141.211.4.38,remotesupport-qa.it.umich.edu,1,0,22
141.211.217.156,www.carseatcompass.com,1,0,22
141.193.177.125,tst.mijnzorgzaam.nl,1,0,22
141.217.21.15,www.researchtraining.ovpr.wayne.edu,1,0,22
141.217.20.74,genetics.wayne.edu,1,0,22
141.193.177.134,acc.teststs.vgz.nl,1,0,22
208.68.25.100,www.remc1.net,1,0,22
141.211.28.13,*.dsc.umich.edu,1,0,22
198.108.241.6,cloud.menomineeco.com,1,0,22
141.213.154.85,fw-dent.umnet.umich.edu,1,0,22
198.109.71.82,www.med.wayne.edu,1,0,22
198.110.192.61,myuser.nmu.edu,1,0,22
198.108.221.105,www.ps.charemisd.org,1,0,21
173.225.184.140,managedway.com,1,0,21
192.231.113.128,sebewa.kbs.msu.edu,1,0,21
141.217.136.22,*.grid.wayne.edu,1,0,21
198.109.71.15,www.med.wayne.edu,1,0,21
192.41.230.11,gate01.aglt2.org,1,0,21
141.211.186.141,arkleg.sites.uofmhosting.net,1,0,21
141.214.9.171,p-weblogin.med.umich.edu,1,0,21
136.228.36.65,www.tbaisd.org,1,0,21
141.211.217.185,managehf.phar.umich.edu,1,0,21
153.106.135.31,www.hymnary.org,1,0,21
206.57.165.182,www.pinckneycti.org,1,0,21
136.228.36.47,ps.glenlake.k12.mi.us,1,0,21
141.211.160.111,mcommunity-dev.umich.edu,1,0,21
141.216.10.185,*.umflint.edu,1,0,21
142.54.13.42,bomgar.midlandps.org,1,0,21
198.111.214.26,www.sisd-mcsb-lstbridge1a.sisd.cc,1,0,21
198.110.6.120,www.kettering.edu,1,0,21
141.193.178.204,vm1.stratyxit.com,1,0,21
207.75.134.99,netlab2.wccnet.edu,1,0,21
136.228.36.98,powerschool.benzieschools.net,1,0,21
198.108.220.113,www.copesd.org,1,0,21
141.211.169.5,www.rgw-um.osris.org,1,0,21
141.214.172.194,www.ummsfacultydevelopment.org,1,0,21
141.211.153.74,payments.icpsr.umich.edu,1,0,21
198.111.176.117,www.ezproxy.wccnet.edu,1,0,21
66.219.125.6,account.ccresa.org,1,0,21
153.106.200.180,www.calvin.edu,1,0,21
141.211.229.135,shib-idp-test.www.umich.edu,1,0,21
141.211.4.197,www.studentlife.umich.edu,1,0,21
141.211.160.42,eres-utility.dsc.umich.edu,1,0,21
141.212.190.50,gs.engin.umich.edu,1,0,21
141.211.168.140,apps.lib.umich.edu,1,0,21
141.193.178.211,www.smc.com.sa,1,0,21
141.214.2.62,kiddlabshare.med.umich.edu,1,0,21
141.214.147.9,vplacestst.med.umich.edu,1,0,21
141.216.10.250,vpn.umflint.edu,1,0,21
198.108.220.103,www.copesd.org,1,0,21
198.111.152.226,eotta.ccresa.org,1,0,21
198.109.27.9,www.murphy.law.udmercy.edu,1,0,21
204.38.48.161,www.remc1.net,1,0,21
153.106.200.170,www.calvin.edu,1,0,21
173.225.177.193,www.memorialbracelets.com,1,0,21
141.211.147.142,bam-asb-1.umnet.umich.edu,1,0,21
198.111.162.164,hcdlils.howelllibrary.org,1,0,21
141.211.25.200,zhangweb.med.umich.edu,1,0,21
141.193.178.176,int-fidelity-member.rpmi.co.uk,1,0,21
198.111.164.174,www.farmlib.org,1,0,21
198.108.148.40,www.med.wmich.edu,1,0,21
141.214.2.92,internhealthstudy.med.umich.edu,1,0,21
141.211.182.161,www.lsi.umich.edu,1,0,21
141.211.54.240,www.umich.edu,1,0,21
141.217.21.242,www.proxy2.lib.wayne.edu,1,0,21
198.111.56.10,www.macomb.edu,1,0,21
141.211.61.44,itcdevel.math.lsa.umich.edu,1,0,21
198.111.176.217,banner.wccnet.edu,1,0,21
141.217.0.217,*.research.wayne.edu,1,0,21
198.108.245.245,vpn.brhschools.org,1,0,21
141.214.9.170,d-weblogin.med.umich.edu,1,0,21
141.209.15.168,ls2.cmich.edu,1,0,21
141.211.48.140,opal.wuom.univrel.umich.edu,1,0,21
207.74.75.2,mail.tbchs.org,1,0,21
198.110.199.71,internal.nmu.edu,1,0,21
141.211.7.159,*.dsc.umich.edu,1,0,21
141.218.145.131,wiki.ceas.wmich.edu,1,0,21
198.110.212.124,mybay.baycollege.edu,1,0,21
207.75.164.128,ops.incommon.org,1,0,21
198.110.48.121,www.muskegonisd.org,1,0,21
208.68.25.81,www.remc1.net,1,0,21
198.110.194.4,www-library7.nmu.edu,1,0,21
136.228.36.59,www.tbaisd.k12.mi.us,1,0,21
141.212.113.67,lobster.eecs.umich.edu,1,0,21
141.219.44.34,services.lib.mtu.edu,1,0,21
141.193.178.242,www.rwlogin.com,1,0,21
141.211.182.142,www.lsi.umich.edu,1,0,21
153.106.169.13,pa-vpn-1.calvin.edu,1,0,21
192.138.137.10,www.kettering.edu,1,0,21
141.209.20.164,cmich.edu,1,0,21
141.211.55.56,app.genesforgood.net,1,0,21
141.217.97.21,lis7440.slis.wayne.edu,1,0,21
198.110.48.124,www.muskegonisd.org,1,0,21
141.193.177.135,www.credpay.com.br,1,0,21
141.217.0.75,*.wayne.edu,1,0,21
141.219.106.40,vpn2.mtri.org,1,0,21
141.217.21.93,crsconcore.med.wayne.edu,1,0,21
141.211.212.71,paystage.icpsr.umich.edu,1,0,21
164.76.2.229,www.emich.edu,1,0,21
141.193.178.225,www.patientconnect365.com,1,0,20
141.193.177.131,acc.mijnunivezorg.nl,1,0,20
141.211.217.95,procurement.lsa.umich.edu,1,0,20
141.216.8.26,www.umflint.edu,1,0,20
141.193.177.137,www.works-design.com,1,0,20
141.214.120.140,admin-seqcore.brcf.med.umich.edu,1,0,20
35.8.48.56,pss.psy.msu.edu,1,0,20
153.106.200.181,www.calvin.edu,1,0,20
141.219.64.201,clearpass01.tc.mtu.edu,1,0,20
141.216.10.253,vpn.umflint.edu,1,0,20
67.194.254.186,device6301705-67848bb6.wd2go.com,1,0,20
198.111.163.140,otpl-voice-mivoice.orionlibrary.org,1,0,20
141.211.217.253,mdcreporting.org,1,0,20
198.245.194.133,www.newaygo.net,1,0,20
198.110.192.205,asa5545hedge.nmu.edu,1,0,20
141.212.114.204,dijkstra.eecs.umich.edu,1,0,20
147.124.1.42,www.tpc.edu,1,0,20
198.108.148.16,edc.med.wmich.edu,1,0,20
69.58.32.250,www.swmitech.org,1,0,20
192.122.184.171,a248.e.akamai.net,1,0,20
192.122.184.161,a248.e.akamai.net,1,0,20
141.212.113.134,mibytes.eecs.umich.edu,1,0,20
141.211.55.29,www.genesforgood.com,1,0,20
153.106.200.173,calvin.edu,1,0,20
148.61.30.129,vpn.gvsu.edu,1,0,20
207.74.75.100,micollab.tbchs.org,1,0,20
141.193.177.175,mohegansungolfclub.com,1,0,20
141.193.178.231,www.rwqa.net,1,0,20
141.211.153.14,auth-interstitial.it.umich.edu,1,0,20
141.211.182.150,www.lsi.umich.edu,1,0,20
153.106.200.174,www.calvin.edu,1,0,20
141.214.120.50,medstudents.med.umich.edu,1,0,20
141.211.3.52,www.dsc.umich.edu,1,0,20
173.225.190.161,www.danlawinc.com,1,0,20
141.212.115.91,jira.studio.eecs.umich.edu,1,0,20
141.211.159.202,health.dent.umich.edu,1,0,20
141.211.235.20,alarms.dpss.umich.edu,1,0,20
141.212.104.33,apps.eecs.umich.edu,1,0,20
153.106.206.15,www.calvin.edu,1,0,20
141.211.217.85,ecoach.miserver.it.umich.edu,1,0,20
141.211.124.67,transfer.kecc.sph.umich.edu,1,0,20
141.212.113.225,doeplasma.eecs.umich.edu,1,0,20
198.108.98.21,saturn.monroe.lib.mi.us,1,0,20
141.211.217.210,caen-sw-admin01.adsroot.itcs.umich.edu,1,0,20
207.75.116.197,merit-dnote01.merit.edu,1,0,20
198.110.203.136,umc-media.nmu.edu,1,0,20
192.41.231.42,psumvm02.aglt2.org,1,0,20
141.214.2.72,act-shrine-stage.michr.med.umich.edu,1,0,20
35.9.209.132,*.msufame.msu.edu,1,0,20
141.217.0.148,clearpass4.prod.wayne.edu,1,0,20
141.212.114.179,vienna.eecs.umich.edu,1,0,20
153.106.124.68,hardy.calvin.edu,1,0,20
141.211.168.165,*.dev.lib.umich.edu,1,0,20
141.217.2.33,*.security.wayne.edu,1,0,20
141.211.212.74,dev.icpsr.umich.edu,1,0,20
141.211.55.13,staging-app.genesforgood.org,1,0,20
141.217.42.231,ansible.eng.wayne.edu,1,0,20
173.225.184.142,cp1.managedway.com,1,0,20
198.108.221.106,ps.rayder.org,1,0,20
69.58.49.8,support.otsegops.org,1,0,20
198.108.51.30,www.a2gov.org,1,0,20
198.110.203.36,mkvm2.nmu.edu,1,0,20
141.193.177.154,msstest.nhcgov.com,1,0,20
173.225.189.140,autoknowledge.net,1,0,20
141.211.55.9,share.sph.umich.edu,1,0,20
207.75.158.117,umvpn8.umnet.umich.edu,1,0,20
141.193.178.181,badstore-lab.cudadps.com,1,0,20
141.211.217.212,caen-sw-admin01.adsroot.itcs.umich.edu,1,0,20
141.193.178.249,creasp.credpay.com.br,1,0,20
141.193.178.190,f-landpage-p-1-elastic.olympia.nl,1,0,20
141.212.115.154,autograder.io,1,0,20
141.209.168.31,www.se.cmich.edu,1,0,20
192.109.104.11,www.lakemichigancollege.edu,1,0,20
141.212.113.91,adacenter.org,1,0,20
207.73.213.113,ps.milanareaschools.org,1,0,20
199.242.31.60,www.viewbiquityeg.us,1,0,20
141.212.113.30,chezbetty.store,1,0,20
141.211.4.44,remotesupport-qa.it.umich.edu,1,0,20
207.75.208.119,psstignace.eup.k12.mi.us,1,0,20
207.73.180.8,www.dryden.k12.mi.us,1,0,20
141.218.253.30,govpn.test.wmich.edu,1,0,20
141.211.55.242,classroom.dcmb.med.umich.edu,1,0,20
141.211.4.7,itservices.dsc.umich.edu,1,0,20
141.211.29.100,imputationserver.sph.umich.edu,1,0,20
198.110.145.203,vpn-eu.ltu.edu,1,0,20
161.57.12.1,vpnext.ferris.edu,1,0,20
141.216.10.53,www.umflint.edu,1,0,20
141.212.113.65,lab11.eecs.berkeley.edu,1,0,20
153.106.200.142,www.calvin.edu,1,0,20
69.58.50.137,destiny.waylandunion.org,1,0,20
141.212.114.154,autograder.io,1,0,20
141.214.172.174,staging.umms.med.umich.edu,1,0,20
207.75.164.76,lsa.internet2.edu,1,0,20
141.211.4.55,*.bmc2.org,1,0,20
141.211.7.146,*.dsc.umich.edu,1,0,20
208.68.24.161,www.remc1.net,1,0,20
141.211.217.97,v1.tips4health.org,1,0,20
141.211.21.132,umich.edu,1,0,20
141.211.7.83,rhn.miserver.it.umich.edu,1,0,20
198.108.148.37,med.wmich.edu,1,0,20
141.211.184.11,registry.tools.si.umich.edu,1,0,20
141.213.3.66,www.openwireless2020.eecs.umich.edu,1,0,20
141.211.5.17,mygoutcare.org,1,0,19
141.193.178.131,www.suddath.com,1,0,19
141.193.178.124,unions.manpower.gov.eg,1,0,19
141.193.177.203,www.iansresearch.com,1,0,19
69.58.50.71,powerschool.hpsvikings.org,1,0,19
141.211.3.60,www.dsc.umich.edu,1,0,19
207.75.164.160,service5.internet2.edu,1,0,19
141.209.28.109,www.techops.cmich.edu,1,0,19
142.54.12.17,mcesa-mcsb-lsfilter1a.mcesa.k12.mi.us,1,0,19
141.211.159.213,mitools.dent.umich.edu,1,0,19
173.225.183.162,device7176297-c5a4afeb.wd2go.com,1,0,19
141.211.4.145,status.its.umflint.edu,1,0,19
141.211.4.46,remotesupport.ath.umich.edu,1,0,19
141.193.177.178,api2.gtv.com.pl,1,0,19
141.211.3.64,www.dsc.umich.edu,1,0,19
173.225.184.158,managedway.com,1,0,19
141.211.55.14,csgsites.sph.umich.edu,1,0,19
141.214.16.93,saber.med.umich.edu,1,0,19
198.109.24.71,www.udmercy.edu,1,0,19
141.211.55.38,dev-kevinwli-admin.genesforgood.org,1,0,19
208.68.25.14,www.remc1.net,1,0,19
141.193.178.236,waf20.krauzo.pl,1,0,19
141.193.178.208,hritn.itoen.co.jp,1,0,19
153.106.200.171,www.calvin.edu,1,0,19
136.228.56.140,www.glcomets.net,1,0,19
198.108.148.239,portal.aircare.org,1,0,19
141.211.182.79,www.lsi.umich.edu,1,0,19
204.38.22.36,www.bssbtest.nmu.edu,1,0,19
164.76.158.214,www.emich.edu,1,0,19
141.212.115.79,autograder.io,1,0,19
141.193.177.101,www.gasupreme.us,1,0,19
141.193.178.147,www.rwqa.net,1,0,19
141.216.4.70,www.umflint.edu,1,0,19
141.210.2.14,www.oakland.edu,1,0,19
207.75.82.58,vpn.baycollege.edu,1,0,19
141.193.178.226,www.intellisoftgroup.com,1,0,19
141.211.3.38,its-mgiststweb.dsc.umich.edu,1,0,19
141.211.4.149,cyv.miserver.it.umich.edu,1,0,19
141.211.211.81,lsa-bomgar.lsa.umich.edu,1,0,19
198.108.199.116,www.ssbxe.nmc.edu,1,0,19
198.111.176.57,powerschool.wccnet.edu,1,0,19
141.193.178.182,portal.credpay.com.br,1,0,19
198.109.240.111,powerschool.berrienresa.org,1,0,19
141.216.10.81,www.libproxy-test.umflint.edu,1,0,19
141.211.3.27,www.careers.umich.edu,1,0,19
173.225.184.147,cp1.managedway.com,1,0,19
198.108.218.95,ica.elastic.tadl.org,1,0,19
141.211.160.19,www.dsc.umich.edu,1,0,19
141.211.54.244,*.dsc.umich.edu,1,0,19
141.217.20.120,*.proxy.lib.wayne.edu,1,0,19
198.108.220.123,www.copesd.org,1,0,19
141.214.9.166,mioc-test.med.umich.edu,1,0,19
141.213.254.32,bam-cool-1.umnet.umich.edu,1,0,19
141.211.55.24,csg.sph.umich.edu,1,0,19
204.38.5.12,phraglut.mtri.org,1,0,19
163.253.36.230,www.deepfield.net,1,0,19
141.211.168.177,www.quod.lib.umich.edu,1,0,19
141.218.121.114,literaryworlds.coas.wmich.edu,1,0,19
153.106.206.11,getconnected.calvin.edu,1,0,19
141.218.20.147,itdirect.wmich.edu,1,0,19
164.76.7.126,www.emich.edu,1,0,19
207.73.186.2,remote.gennet.us,1,0,19
173.225.176.184,managedway.com,1,0,19
141.212.114.222,grader484.eecs.umich.edu,1,0,19
141.214.2.31,rrndb.umms.med.umich.edu,1,0,19
141.209.16.212,vpn2.cmich.edu,1,0,19
198.110.48.189,*.muskegonisd.org,1,0,19
141.212.113.46,mipse.umich.edu,1,0,19
141.211.55.39,portaldev.sph.umich.edu,1,0,19
141.211.28.217,smtd-scheduling.miserver.it.umich.edu,1,0,19
153.106.195.26,water.cs.calvin.edu,1,0,19
153.106.253.85,jobe.calvin.edu,1,0,19
153.106.194.69,borg-head1.calvin.edu,1,0,19
141.211.217.8,www.miseagrant.umich.edu,1,0,19
148.61.6.55,eis-test.gvsu.edu,1,0,19
141.193.179.101,lqacltest.lqgroup.org.uk,1,0,19
141.211.212.73,staging.icpsr.umich.edu,1,0,19
141.216.10.166,*.umflint.edu,1,0,19
141.213.3.29,eecs280.org,1,0,19
141.211.217.101,saferteens.org,1,0,19
66.202.198.92,taxhelp.davenport.edu,1,0,19
141.217.20.252,*.med.wayne.edu,1,0,19
141.214.16.92,www.umms.med.umich.edu,1,0,19
66.202.198.73,bnadm01.davenport.edu,1,0,19
153.106.124.134,www.lib-proxy.calvin.edu,1,0,19
141.193.178.166,api.athena.otp.vgz.nl,1,0,19
208.68.24.157,www.remc1.net,1,0,19
141.216.10.87,password.flint.umich.edu,1,0,19
141.193.177.136,airpark.one,1,0,19
207.73.217.21,rgw-msu.osris.org,1,0,19
141.216.10.72,mgagement.umflint.edu,1,0,19
141.211.55.37,genome.sph.umich.edu,1,0,19
141.214.120.18,neurodegenerate.med.umich.edu,1,0,19
207.73.7.25,vpn.norcocmh.org,1,0,19
207.75.164.127,wayf.incommonfederation.org,1,0,19
136.228.36.46,www.tbaisd.k12.mi.us,1,0,19
141.193.178.228,ws-dev.shiseidoamericas.com,1,0,19
141.193.178.248,kms.ssica.com,1,0,19
207.74.117.90,www.mccezproxy.palnet.info,1,0,19
141.214.9.155,redcaptraining.umms.med.umich.edu,1,0,19
141.211.4.12,remotesupport.it.umich.edu,1,0,19
141.193.178.160,timeforce.mcaneny.biz,1,0,19
141.214.186.77,pritzkerneuropsych.org,1,0,19
141.217.20.79,cfpca-webcheckout.finearts.wayne.edu,1,0,19
198.111.176.102,webapps.wccnet.edu,1,0,19
141.193.178.241,billing.jocarroll.com,1,0,19
141.193.177.109,webapps.missoulacounty.us,1,0,19
153.106.195.20,students.cs.calvin.edu,1,0,19
141.213.152.70,msetup.its.umich.edu,1,0,19
141.193.177.148,www.mooreheadcomm.com,1,0,19
141.193.178.213,waf4.krauzo.pl,1,0,19
207.73.213.106,ps.dexterschools.org,1,0,19
141.211.4.141,rackirtestserver.miserver.it.umich.edu,1,0,19
141.214.172.205,vidyo-gateway.umms.med.umich.edu,1,0,19
141.219.100.10,src2.tc.mtu.edu,1,0,19
161.57.12.6,vpnext.ferris.edu,1,0,19
141.211.229.164,duckula.dsc.umich.edu,1,0,19
198.108.218.118,www.via.tadl.org,1,0,19
141.214.2.91,internhealthstudy-qa.med.umich.edu,1,0,19
141.211.4.109,rackirprod-ns.miserver.it.umich.edu,1,0,19
66.219.122.6,www.ps.ashleyschools.net,1,0,19
69.58.58.153,www.vbisd.org,1,0,19
147.124.11.151,campus.albion.edu,1,0,19
141.210.2.12,www.oakland.edu,1,0,19
206.57.225.9,mbg.gibdist.org,1,0,19
141.216.10.57,www.umflint.edu,1,0,19
141.211.217.132,www.policymaker.ai.umich.edu,1,0,19
141.193.178.194,kibana-landingpages.olympia.nl,1,0,19
141.214.9.156,mioc.med.umich.edu,1,0,19
198.111.176.72,blackboard.wccnet.edu,1,0,19
141.214.120.39,www.derm.med.umich.edu,1,0,19
141.193.178.230,www.rwqa.net,1,0,18
141.211.4.241,whe01-failover.lsa.umich.edu,1,0,18
69.58.39.3,www.parchment.k12.mi.us,1,0,18
173.225.177.200,www.mediag.com,1,0,18
141.211.168.185,blog.press.umich.edu,1,0,18
208.68.25.60,www.remc1.net,1,0,18
141.212.115.152,autograder.io,1,0,18
141.217.21.250,www.openjericho.com,1,0,18
141.211.186.143,azresearch.sites.uofmhosting.net,1,0,18
141.217.0.118,*.wayne.edu,1,0,18
198.110.194.2,voyager.nmu.edu,1,0,18
141.193.178.185,progress.sketchle.com,1,0,18
141.211.235.34,proxy.police.umich.edu,1,0,18
141.211.217.171,storytelling4empowerment.org,1,0,18
141.211.202.153,si.umich.edu,1,0,18
141.193.178.203,www.mhddemo.com,1,0,18
141.211.32.202,ssl.isr.umich.edu,1,0,18
69.58.42.73,www.kpl.gov,1,0,18
141.211.4.224,proxy.lib.umich.edu,1,0,18
141.216.10.192,www.umflint.edu,1,0,18
141.218.143.80,clubsecrets.cs.wmich.edu,1,0,18
198.110.48.194,*.muskegonisd.org,1,0,18
141.211.55.22,t2d-genes.sph.umich.edu,1,0,18
141.211.21.140,shibboleth.umich.edu,1,0,18
141.212.113.146,ece.umich.edu,1,0,18
141.211.21.145,shibboleth.umich.edu,1,0,18
141.213.3.31,eecs485.org,1,0,18
141.214.2.170,afibmobile.med.umich.edu,1,0,18
198.111.152.200,*.edzone.net,1,0,18
141.211.33.82,rsdprogram.si.isr.umich.edu,1,0,18
141.216.78.40,*.libproxy.umflint.edu,1,0,18
141.211.217.207,appsanywhere.engin.umich.edu,1,0,18
208.68.26.3,www.remc1.net,1,0,18
208.68.24.145,www.remc1.net,1,0,18
141.219.106.10,vpn.wmtu.mtu.edu,1,0,18
141.217.0.154,www.ad.wayne.edu,1,0,18
173.225.184.143,cp1.managedway.com,1,0,18
141.211.217.220,problem-roulette.miserver.it.umich.edu,1,0,18
136.228.56.126,firewall.charlottenet.org,1,0,18
192.153.163.31,networkaccess.mcc.edu,1,0,18
141.217.172.45,projects.lib.wayne.edu,1,0,18
198.110.48.191,*.muskegonisd.org,1,0,18
206.57.234.21,www.livoniapublicschools.org,1,0,18
69.58.58.249,www.vbisd.org,1,0,18
141.211.182.247,ccg.lsi.umich.edu,1,0,18
198.110.48.183,*.muskegonisd.org,1,0,18
141.212.113.14,progress.eecs.umich.edu,1,0,18
136.228.35.105,www.westottawa.net,1,0,18
141.211.168.174,quod.lib.umich.edu,1,0,18
141.211.7.145,www-personal.umich.edu,1,0,18
141.217.0.40,www.prod.wayne.edu,1,0,18
198.111.152.221,miconnections.com,1,0,18
141.193.177.174,newsroom.mohegansunpocono.com,1,0,18
141.211.28.52,secure.onsp.umich.edu,1,0,18
69.58.39.4,www.parchment.k12.mi.us,1,0,18
141.193.177.126,acc.mijn.vgz.nl,1,0,18
141.214.120.23,shiny.med.umich.edu,1,0,18
164.76.2.211,www.emich.edu,1,0,18
207.190.191.187,expe.lisd.us,1,0,18
141.211.3.72,www.dsc.umich.edu,1,0,18
141.216.3.112,www.umflint.edu,1,0,18
